time,model_id,model_name,port_name,data
0.0537583,1366,(9,44),,0.598132
0.0537583,1528,(9,45),,0.633910
0.0537583,2219,(8,44),,0.604498
0.0537583,2428,(10,44),,0.536135
0.0541224,11,(30,49),,0.253440
0.0541224,43,(31,48),,0.234145
0.0541224,806,(31,49),outputNeighborhood,0.247285
0.0541224,806,(31,49),,0.278511
0.0541224,1142,(32,49),,0.320811
0.0542492,917,(34,10),,0.272630
0.0542492,1306,(33,9),,0.205285
0.0542492,1387,(34,8),,0.225048
0.0542492,1683,(34,9),outputNeighborhood,0.215490
0.0542492,1683,(34,9),,0.249105
0.0542492,1861,(35,9),,0.211925
0.0549688,157,(10,23),outputNeighborhood,0.540031
0.0549688,157,(10,23),,0.527322
0.0549688,1501,(10,22),,0.521296
0.0549688,1561,(11,23),,0.492642
0.0549688,1611,(10,24),,0.498548
0.0549688,1931,(9,23),,0.513845
0.0553628,281,(30,43),,0.135564
0.0553628,888,(29,42),,0.169188
0.0553628,1102,(31,42),,0.165696
0.0553628,1612,(30,42),outputNeighborhood,0.137984
0.0553628,1612,(30,42),,0.132175
0.0553628,2230,(30,41),,0.139753
0.0574926,176,(2,19),outputNeighborhood,0.477100
0.0574926,176,(2,19),,0.480597
0.0574926,818,(2,20),,0.469647
0.0574926,1190,(1,19),,0.473414
0.0574926,1360,(2,18),,0.480573
0.0574926,2487,(3,19),,0.488377
0.0577733,515,(35,2),,0.227661
0.0577733,1650,(34,3),,0.228959
0.0577733,1726,(35,3),outputNeighborhood,0.204625
0.0577733,1726,(35,3),,0.205174
0.0577733,2342,(35,4),,0.197210
0.0577733,2471,(36,3),,0.194480
0.057867,440,(4,5),,0.546131
0.057867,966,(2,5),,0.504827
0.057867,997,(3,4),,0.521669
0.057867,1022,(3,6),,0.520015
0.057867,1428,(3,5),outputNeighborhood,0.522651
0.057867,1428,(3,5),,0.522242
0.0594751,259,(21,37),,0.241313
0.0594751,1172,(22,38),,0.221042
0.0594751,2187,(22,36),,0.214683
0.0594751,2229,(22,37),outputNeighborhood,0.224397
0.0594751,2229,(22,37),,0.225757
0.0594751,2231,(23,37),,0.169589
0.0596055,186,(19,21),,0.374898
0.0596055,239,(20,21),outputNeighborhood,0.434437
0.0596055,239,(20,21),,0.422984
0.0596055,960,(20,20),,0.358389
0.0596055,1157,(21,21),,0.394288
0.0596055,1512,(20,22),,0.465049
0.0599555,36,(41,48),,0.145346
0.0599555,67,(41,47),outputNeighborhood,0.135706
0.0599555,67,(41,47),,0.136323
0.0599555,1233,(42,47),,0.125655
0.0599555,1644,(41,46),,0.124927
0.0599555,2072,(40,47),,0.143738
0.0602327,420,(22,7),,0.331016
0.0602327,486,(21,8),,0.295925
0.0602327,1160,(20,7),,0.337262
0.0602327,1333,(21,7),outputNeighborhood,0.330270
0.0602327,1333,(21,7),,0.282275
0.0602327,1665,(21,6),,0.327054
0.0609119,599,(31,29),,0.102895
0.0609119,1938,(30,30),,0.180736
0.0609119,1939,(31,30),outputNeighborhood,0.199132
0.0609119,1939,(31,30),,0.149721
0.0609119,1986,(31,31),,0.203939
0.0609119,2063,(32,30),,0.191835
0.0615738,1446,(14,46),,0.423079
0.0615738,1774,(13,47),,0.344238
0.0615738,2450,(13,45),,0.459513
0.0615738,2479,(12,46),,0.484170
0.0615738,2481,(13,46),outputNeighborhood,0.308436
0.0615738,2481,(13,46),,0.419419
0.0645836,454,(40,25),,0.237696
0.0645836,785,(42,25),,0.161821
0.0645836,1656,(41,24),,0.265224
0.0645836,1702,(41,25),outputNeighborhood,0.240426
0.0645836,1702,(41,25),,0.213534
0.0645836,1746,(41,26),,0.211754
0.0651884,890,(45,9),,0.091038
0.0651884,1092,(44,8),,0.280174
0.0651884,1400,(45,8),outputNeighborhood,0.076643
0.0651884,1400,(45,8),,0.137610
0.0651884,2258,(46,8),,0.073481
0.0651884,2311,(45,7),,0.069229
0.0666648,536,(26,31),,0.282628
0.0666648,1168,(28,31),,0.253078
0.0666648,1481,(27,30),,0.266982
0.0666648,1982,(27,31),outputNeighborhood,0.438487
0.0666648,1982,(27,31),,0.420342
0.0666648,2030,(27,32),,0.149590
0.0667989,1095,(10,29),,0.286624
0.0667989,1506,(9,29),outputNeighborhood,0.250725
0.0667989,1506,(9,29),,0.250938
0.0667989,1867,(8,29),,0.278001
0.0667989,1926,(9,30),,0.293536
0.0667989,1997,(9,28),,0.272224
0.0668739,271,(3,32),,0.463167
0.0668739,566,(1,32),,0.462039
0.0668739,2004,(2,32),outputNeighborhood,0.469366
0.0668739,2004,(2,32),,0.463643
0.0668739,2052,(2,33),,0.474981
0.0668739,2275,(2,31),,0.462126
0.0671942,839,(23,31),outputNeighborhood,0.322693
0.0671942,839,(23,31),,0.282202
0.0671942,1929,(23,30),,0.360966
0.0671942,1977,(22,31),,0.314402
0.0671942,1978,(24,31),,0.269813
0.0671942,2026,(23,32),,0.272796
0.0678787,706,(22,8),,0.283829
0.0678787,943,(24,8),,0.305638
0.0678787,952,(23,8),outputNeighborhood,0.320798
0.0678787,952,(23,8),,0.321212
0.0678787,1326,(23,7),,0.327600
0.0678787,1434,(23,9),,0.302943
0.0685315,330,(20,15),outputNeighborhood,0.256304
0.0685315,330,(20,15),,0.259139
0.0685315,380,(20,14),,0.261099
0.0685315,1397,(21,15),,0.267069
0.0685315,1422,(19,15),,0.236293
0.0685315,1452,(20,16),,0.273537
0.0689419,498,(44,9),outputNeighborhood,0.097674
0.0689419,498,(44,9),,0.172845
0.0689419,833,(44,10),,0.139408
0.0689419,890,(45,9),,0.091151
0.0689419,1092,(44,8),,0.143840
0.0689419,2312,(43,9),,0.138160
0.0697623,235,(35,33),,0.156635
0.0697623,740,(34,34),,0.089867
0.0697623,771,(36,34),,0.091977
0.0697623,2121,(35,34),outputNeighborhood,0.084455
0.0697623,2121,(35,34),,0.113212
0.0697623,2156,(35,35),,0.084156
0.0707883,1972,(39,44),outputNeighborhood,0.115032
0.0707883,1972,(39,44),,0.164629
0.0707883,2061,(39,45),,0.271055
0.0707883,2400,(38,44),,0.121934
0.0707883,2418,(39,43),,0.109195
0.0707883,2441,(40,44),,0.103884
0.0709649,193,(46,41),,0.068679
0.0709649,1207,(47,40),,0.029307
0.0709649,1442,(47,42),,0.036906
0.0709649,1932,(47,41),outputNeighborhood,0.031495
0.0709649,1932,(47,41),,0.039419
0.0709649,2362,(48,41),,0.080847
0.0711876,293,(10,16),,0.428603
0.0711876,434,(11,17),,0.378698
0.0711876,450,(11,15),,0.444418
0.0711876,1179,(12,16),,0.332823
0.0711876,1562,(11,16),outputNeighborhood,0.368059
0.0711876,1562,(11,16),,0.379192
0.0715277,872,(38,14),,0.324107
0.0715277,1216,(37,15),,0.321848
0.0715277,1359,(37,13),,0.276507
0.0715277,2076,(36,14),,0.287948
0.0715277,2287,(37,14),outputNeighborhood,0.296199
0.0715277,2287,(37,14),,0.301737
0.0716386,546,(22,11),,0.285516
0.0716386,627,(22,9),,0.321249
0.0716386,1123,(22,10),outputNeighborhood,0.305953
0.0716386,1123,(22,10),,0.303657
0.0716386,1141,(23,10),,0.292802
0.0716386,1487,(21,10),,0.314746
0.0717692,1379,(23,24),,0.370033
0.0717692,1574,(23,23),outputNeighborhood,0.630828
0.0717692,1574,(23,23),,0.623338
0.0717692,1575,(24,23),,0.472678
0.0717692,1993,(23,22),,0.588723
0.0717692,2067,(22,23),,0.269564
0.0724972,1211,(5,40),,0.321208
0.0724972,1358,(4,40),outputNeighborhood,0.167498
0.0724972,1358,(4,40),,0.386436
0.0724972,1406,(4,39),,0.373533
0.0724972,2307,(3,40),,0.460656
0.0724972,2429,(4,41),,0.482365
0.0726026,796,(45,36),,0.054537
0.0726026,804,(44,36),outputNeighborhood,0.059077
0.0726026,804,(44,36),,0.071914
0.0726026,1334,(44,37),,0.115053
0.0726026,2161,(44,35),,0.064854
0.0726026,2206,(43,36),,0.074880
0.0730182,8,(36,49),,0.200955
0.0730182,9,(35,49),outputNeighborhood,0.213960
0.0730182,9,(35,49),,0.212622
0.0730182,668,(35,48),,0.200582
0.0730182,2113,(34,49),,0.221737
0.0735829,28,(3,49),outputNeighborhood,0.507520
0.0735829,28,(3,49),,0.511437
0.0735829,59,(3,48),,0.514013
0.0735829,1763,(2,49),,0.488624
0.0735829,2174,(4,49),,0.533391
0.0739483,883,(31,7),,0.206585
0.0739483,944,(30,6),,0.261336
0.0739483,963,(32,6),,0.241702
0.0739483,1267,(31,6),outputNeighborhood,0.246879
0.0739483,1267,(31,6),,0.246672
0.0739483,1855,(31,5),,0.242118
0.0751722,525,(18,1),,0.259559
0.0751722,981,(17,0),,0.253633
0.0751722,991,(17,2),,0.226520
0.0751722,1033,(16,1),,0.442812
0.0751722,1035,(17,1),outputNeighborhood,0.263913
0.0751722,1035,(17,1),,0.263806
0.0775614,877,(14,5),,0.357299
0.0775614,930,(15,6),,0.339729
0.0775614,1000,(15,4),,0.318516
0.0775614,1308,(16,5),,0.320074
0.0775614,1471,(15,5),outputNeighborhood,0.330272
0.0775614,1471,(15,5),,0.331135
0.0783498,279,(30,1),outputNeighborhood,0.263031
0.0783498,279,(30,1),,0.283554
0.0783498,728,(31,1),,0.258916
0.0783498,765,(30,2),,0.454270
0.0783498,1235,(30,0),,0.255939
0.0783498,1511,(29,1),,0.240369
0.0784314,229,(13,31),outputNeighborhood,0.173510
0.0784314,229,(13,31),,0.147001
0.0784314,1966,(12,31),,0.197543
0.0784314,1968,(14,31),,0.142487
0.0784314,2020,(13,32),,0.181394
0.0784314,2483,(13,30),,0.469861
0.0785059,333,(46,13),,0.131641
0.0785059,381,(45,14),,0.153486
0.0785059,619,(45,13),outputNeighborhood,0.162313
0.0785059,619,(45,13),,0.167812
0.0785059,1361,(45,12),,0.146913
0.0785059,1690,(44,13),,0.189188
0.0789711,652,(40,3),,0.125743
0.0789711,739,(40,2),outputNeighborhood,0.131538
0.0789711,739,(40,2),,0.130831
0.0789711,1070,(40,1),,0.141225
0.0789711,1094,(41,2),,0.119727
0.0789711,1898,(39,2),,0.143961
0.0792601,215,(3,18),,0.498116
0.0792601,257,(3,17),outputNeighborhood,0.502326
0.0792601,257,(3,17),,0.503687
0.0792601,258,(2,17),,0.442016
0.0792601,497,(4,17),,0.519401
0.0792601,1121,(3,16),,0.450124
0.0794599,1704,(17,46),,0.338991
0.0794599,2316,(17,44),,0.393034
0.0794599,2452,(16,45),,0.366796
0.0794599,2454,(17,45),outputNeighborhood,0.381965
0.0794599,2454,(17,45),,0.357896
0.0794599,2455,(18,45),,0.377392
0.0802106,465,(18,29),,0.304618
0.0802106,484,(19,30),,0.262936
0.0802106,1534,(17,30),,0.241799
0.0802106,1927,(18,30),outputNeighborhood,0.471315
0.0802106,1927,(18,30),,0.376825
0.0802106,2329,(18,31),,0.216308
0.080474,44,(28,48),,0.283821
0.080474,76,(29,47),,0.416829
0.080474,555,(29,48),outputNeighborhood,0.258270
0.080474,555,(29,48),,0.308710
0.080474,1581,(30,48),,0.246746
0.080474,1839,(29,49),,0.271030
0.0825339,816,(5,1),,0.545198
0.0825339,844,(4,0),,0.529443
0.0825339,864,(5,0),outputNeighborhood,0.542598
0.0825339,864,(5,0),,0.542233
0.0825339,1340,(6,0),,0.534413
0.083344,966,(2,5),,0.504782
0.083344,1022,(3,6),,0.519411
0.083344,1127,(2,7),,0.488636
0.083344,1240,(1,6),,0.493389
0.083344,1449,(2,6),outputNeighborhood,0.504193
0.083344,1449,(2,6),,0.508200
0.0843309,33,(45,48),,0.095990
0.0843309,63,(46,47),,0.087808
0.0843309,64,(45,47),outputNeighborhood,0.095052
0.0843309,64,(45,47),,0.095203
0.0843309,65,(44,47),,0.134314
0.0843309,2497,(45,46),,0.132205
0.0850422,150,(36,19),,0.260040
0.0850422,187,(37,18),,0.351090
0.0850422,348,(37,20),,0.317363
0.0850422,429,(38,19),,0.363098
0.0850422,1086,(37,19),outputNeighborhood,0.424042
0.0850422,1086,(37,19),,0.407897
0.0857835,1289,(40,45),,0.175509
0.0857835,1644,(41,46),,0.124667
0.0857835,2008,(40,46),outputNeighborhood,0.133734
0.0857835,2008,(40,46),,0.142310
0.0857835,2072,(40,47),,0.143514
0.0857835,2496,(39,46),,0.193926
0.086112,632,(49,6),,0.001519
0.086112,1038,(48,6),outputNeighborhood,0.429308
0.086112,1038,(48,6),,0.355860
0.086112,1236,(48,5),,0.146026
0.086112,1298,(47,6),,0.225870
0.086112,1364,(48,7),,0.184331
0.086231,493,(5,27),,0.363724
0.086231,1564,(4,27),outputNeighborhood,0.389542
0.086231,1564,(4,27),,0.366959
0.086231,1715,(4,26),,0.287544
0.086231,1760,(3,27),,0.409634
0.086231,2492,(4,28),,0.392434
0.0863735,262,(49,16),outputNeighborhood,0.060531
0.0863735,262,(49,16),,0.139176
0.0863735,302,(49,15),,0.089880
0.0863735,1261,(49,17),,0.196788
0.0863735,1283,(48,16),,0.163652
0.0865293,217,(1,18),outputNeighborhood,0.475298
0.0865293,217,(1,18),,0.474795
0.0865293,218,(0,18),,0.481540
0.0865293,260,(1,17),,0.486950
0.0865293,1190,(1,19),,0.473694
0.0865293,1360,(2,18),,0.479231
0.086958,163,(19,19),,0.305744
0.086958,165,(18,19),outputNeighborhood,0.118425
0.086958,165,(18,19),,0.197970
0.086958,204,(18,18),,0.269442
0.086958,1526,(18,20),,0.314046
0.086958,1876,(17,19),,0.283046
0.0878462,680,(13,3),,0.399751
0.0878462,920,(13,2),outputNeighborhood,0.537302
0.0878462,920,(13,2),,0.371819
0.0878462,1019,(12,2),,0.352436
0.0878462,1024,(13,1),,0.366547
0.0878462,1888,(14,2),,0.334508
0.0881674,1577,(31,35),,0.151833
0.0881674,2083,(31,33),,0.277019
0.0881674,2112,(30,34),,0.140261
0.0881674,2114,(31,34),outputNeighborhood,0.129358
0.0881674,2114,(31,34),,0.169401
0.0881674,2118,(32,34),,0.115447
0.0883035,169,(12,19),,0.422057
0.0883035,369,(11,19),outputNeighborhood,0.164397
0.0883035,369,(11,19),,0.276242
0.0883035,857,(10,19),,0.361011
0.0883035,1005,(11,20),,0.479622
0.0883035,1191,(11,18),,0.434503
0.0903894,108,(15,27),,0.279956
0.0903894,425,(14,26),,0.358137
0.0903894,1767,(14,27),outputNeighborhood,0.303399
0.0903894,1767,(14,27),,0.312881
0.0903894,1821,(14,28),,0.347939
0.0903894,1983,(13,27),,0.332818
0.0906966,170,(33,3),,0.242354
0.0906966,749,(34,2),,0.277741
0.0906966,751,(33,2),outputNeighborhood,0.246227
0.0906966,751,(33,2),,0.245255
0.0906966,897,(33,1),,0.295094
0.0906966,1596,(32,2),,0.253076
0.0909373,440,(4,5),,0.546223
0.0909373,648,(4,4),outputNeighborhood,0.543088
0.0909373,648,(4,4),,0.543063
0.0909373,742,(5,4),,0.520633
0.0909373,822,(4,3),,0.394845
0.0909373,997,(3,4),,0.521563
0.0910621,270,(40,16),,0.387405
0.0910621,307,(41,15),,0.359635
0.0910621,458,(39,15),,0.362628
0.0910621,466,(40,14),,0.347813
0.0910621,1296,(40,15),outputNeighborhood,0.375904
0.0910621,1296,(40,15),,0.369657
0.0913373,188,(11,13),,0.449126
0.0913373,299,(10,14),,0.483299
0.0913373,447,(10,13),outputNeighborhood,0.492875
0.0913373,447,(10,13),,0.494451
0.0913373,946,(10,12),,0.516562
0.0913373,2234,(9,13),,0.455328
0.0923365,1098,(17,35),,0.216737
0.0923365,1984,(17,37),,0.276628
0.0923365,2182,(16,36),,0.257625
0.0923365,2183,(17,36),outputNeighborhood,0.249469
0.0923365,2183,(17,36),,0.219069
0.0923365,2185,(18,36),,0.228909
0.092563,302,(49,15),,0.106867
0.092563,304,(48,15),outputNeighborhood,0.077939
0.092563,304,(48,15),,0.148395
0.092563,657,(48,14),,0.236077
0.092563,1283,(48,16),,0.110748
0.092563,2015,(47,15),,0.154012
0.0927113,807,(0,8),outputNeighborhood,0.471481
0.0927113,807,(0,8),,0.471649
0.0927113,1249,(0,7),,0.457008
0.0927113,1322,(1,8),,0.486252
0.0927113,1416,(0,9),,0.471211
0.0927247,24,(8,49),,0.546500
0.0927247,93,(8,47),,0.297786
0.0927247,717,(9,48),,0.470704
0.0927247,1170,(8,48),outputNeighborhood,0.577441
0.0927247,1170,(8,48),,0.518961
0.0927247,2171,(7,48),,0.496399
0.0929571,519,(17,5),,0.314978
0.0929571,770,(17,7),,0.327795
0.0929571,924,(16,6),,0.330636
0.0929571,1350,(18,6),,0.359830
0.0929571,1373,(17,6),outputNeighborhood,0.321190
0.0929571,1373,(17,6),,0.322166
0.093037,395,(42,40),,0.046713
0.093037,1372,(41,39),,0.116634
0.093037,1790,(41,40),outputNeighborhood,0.074244
0.093037,1790,(41,40),,0.079442
0.093037,2190,(40,40),,0.093312
0.093037,2353,(41,41),,0.093654
0.0934367,393,(47,4),outputNeighborhood,0.060874
0.0934367,393,(47,4),,0.106911
0.0934367,591,(48,4),,0.059419
0.0934367,801,(46,4),,0.133328
0.0934367,1229,(47,5),,0.066785
0.0934367,1273,(47,3),,0.066319
0.0939001,244,(41,3),,0.111571
0.0939001,638,(42,2),,0.104213
0.0939001,1045,(43,3),,0.087596
0.0939001,1083,(42,4),,0.086722
0.0939001,1281,(42,3),outputNeighborhood,0.098370
0.0939001,1281,(42,3),,0.099285
0.0945909,353,(44,14),outputNeighborhood,0.205719
0.0945909,353,(44,14),,0.206071
0.0945909,381,(45,14),,0.152027
0.0945909,696,(44,15),,0.183724
0.0945909,1690,(44,13),,0.189446
0.0945909,2317,(43,14),,0.231343
0.094681,711,(44,0),outputNeighborhood,0.097181
0.094681,711,(44,0),,0.161599
0.094681,781,(43,0),,0.164020
0.094681,1067,(44,1),,0.329215
0.094681,1090,(45,0),,0.085824
0.0948402,574,(4,20),,0.473712
0.0948402,992,(4,18),,0.517065
0.0948402,1220,(4,19),outputNeighborhood,0.509205
0.0948402,1220,(4,19),,0.503794
0.0948402,1294,(5,19),,0.507822
0.0948402,2487,(3,19),,0.486734
0.0954125,318,(14,43),outputNeighborhood,0.446460
0.0954125,318,(14,43),,0.448719
0.0954125,329,(13,43),,0.477056
0.0954125,1989,(14,42),,0.445156
0.0954125,2361,(14,44),,0.453379
0.0954125,2499,(15,43),,0.418105
0.0961798,474,(27,12),,0.198128
0.0961798,539,(26,11),,0.248994
0.0961798,813,(26,12),outputNeighborhood,0.210689
0.0961798,813,(26,12),,0.208615
0.0961798,1778,(26,13),,0.206221
0.0961798,2373,(25,12),,0.227385
0.0961851,139,(9,3),,0.383349
0.0961851,166,(9,2),outputNeighborhood,0.495972
0.0961851,166,(9,2),,0.483492
0.0961851,823,(10,2),,0.462790
0.0961851,875,(9,1),,0.482789
0.0961851,2360,(8,2),,0.318566
0.0962896,48,(21,48),,0.448497
0.0962896,83,(22,47),,0.401438
0.0962896,84,(21,47),outputNeighborhood,0.389081
0.0962896,84,(21,47),,0.389013
0.0962896,85,(20,47),,0.400937
0.0962896,2484,(21,46),,0.386844
0.0968246,1836,(39,32),,0.123276
0.0968246,2087,(38,33),,0.112394
0.0968246,2088,(39,33),outputNeighborhood,0.117559
0.0968246,2088,(39,33),,0.116793
0.0968246,2090,(40,33),,0.116694
0.0968246,2123,(39,34),,0.109502
0.0980627,593,(42,10),,0.206488
0.0980627,833,(44,10),,0.147851
0.0980627,1054,(43,11),,0.218091
0.0980627,1840,(43,10),outputNeighborhood,0.318203
0.0980627,1840,(43,10),,0.224492
0.0980627,2312,(43,9),,0.146904
0.0983545,1304,(33,37),,0.097473
0.0983545,1346,(32,36),,0.117534
0.0983545,1630,(32,38),,0.109529
0.0983545,2235,(31,37),,0.121374
0.0983545,2236,(32,37),outputNeighborhood,0.111391
0.0983545,2236,(32,37),,0.111549
0.0984477,317,(25,24),,0.575169
0.0984477,1379,(23,24),,0.311002
0.0984477,1575,(24,23),,0.505145
0.0984477,1631,(24,24),outputNeighborhood,0.632964
0.0984477,1631,(24,24),,0.646797
0.0984477,2346,(24,25),,0.559200
0.0985761,70,(36,47),,0.178305
0.0985761,71,(35,47),outputNeighborhood,0.187420
0.0985761,71,(35,47),,0.186922
0.0985761,72,(34,47),,0.197587
0.0985761,668,(35,48),,0.200440
0.0985761,2091,(35,46),,0.173668
0.0988579,787,(25,37),,0.186444
0.0988579,2189,(24,36),,0.190939
0.0988579,2231,(23,37),,0.178560
0.0988579,2232,(24,37),outputNeighborhood,0.182906
0.0988579,2232,(24,37),,0.197332
0.0988579,2260,(24,38),,0.162667
0.0988837,351,(30,29),,0.375352
0.0988837,1783,(30,27),,0.210295
0.0988837,1831,(29,28),,0.203717
0.0988837,1832,(30,28),outputNeighborhood,0.174403
0.0988837,1832,(30,28),,0.182706
0.0988837,1834,(31,28),,0.151252
0.0998333,456,(11,43),,0.470081
0.0998333,1430,(10,42),,0.570287
0.0998333,1590,(11,42),outputNeighborhood,0.543971
0.0998333,1590,(11,42),,0.534183
0.0998333,2338,(11,41),,0.533579
0.0998333,2367,(12,42),,0.510727
0.100109,676,(33,4),,0.238074
0.100109,812,(32,5),,0.226958
0.100109,950,(31,4),,0.259983
0.100109,1093,(32,3),,0.251729
0.100109,1130,(32,4),outputNeighborhood,0.246774
0.100109,1130,(32,4),,0.234953
0.102468,618,(46,2),,0.074379
0.102468,649,(45,3),,0.072083
0.102468,801,(46,4),,0.084114
0.102468,1125,(46,3),outputNeighborhood,0.068736
0.102468,1125,(46,3),,0.101296
0.102468,1273,(47,3),,0.066432
0.102656,487,(0,27),,0.465419
0.102656,1806,(0,28),outputNeighborhood,0.466771
0.102656,1806,(0,28),,0.404476
0.102656,1854,(0,29),,0.463705
0.102656,2325,(1,28),,0.292767
0.102753,1384,(6,29),,0.329158
0.102753,1805,(6,31),,0.354795
0.102753,1920,(5,30),,0.388697
0.102753,1921,(6,30),outputNeighborhood,0.351800
0.102753,1921,(6,30),,0.353143
0.102753,1923,(7,30),,0.307416
0.104585,569,(1,11),,0.453816
0.104585,1405,(1,9),,0.420702
0.104585,1464,(0,10),,0.447799
0.104585,1465,(2,10),,0.416749
0.104585,2167,(1,10),outputNeighborhood,0.317637
0.104585,2167,(1,10),,0.421702
0.104783,378,(14,10),outputNeighborhood,0.355051
0.104783,378,(14,10),,0.343820
0.104783,1338,(15,10),,0.224266
0.104783,1488,(13,10),,0.404544
0.104783,1740,(14,11),,0.262361
0.104783,1971,(14,9),,0.404103
0.105213,707,(35,41),,0.101068
0.105213,1498,(36,40),,0.094798
0.105213,1895,(36,42),,0.107062
0.105213,2348,(37,41),,0.097933
0.105213,2431,(36,41),outputNeighborhood,0.100486
0.105213,2431,(36,41),,0.100517
0.106244,542,(25,11),,0.241163
0.106244,543,(24,11),outputNeighborhood,0.248857
0.106244,543,(24,11),,0.247584
0.106244,570,(24,10),,0.266457
0.106244,592,(23,11),,0.270146
0.106244,926,(24,12),,0.313804
0.106761,1312,(29,35),,0.151877
0.106761,1573,(30,36),,0.134623
0.106761,1577,(31,35),,0.143486
0.106761,2112,(30,34),,0.140646
0.106761,2154,(30,35),outputNeighborhood,0.137349
0.106761,2154,(30,35),,0.144015
0.10687,183,(41,18),,0.340205
0.10687,232,(40,17),,0.367901
0.10687,268,(41,16),,0.384106
0.10687,503,(42,17),,0.342726
0.10687,1749,(41,17),outputNeighborhood,0.379963
0.10687,1749,(41,17),,0.377366
0.107752,1523,(26,22),,0.518386
0.107752,1524,(27,22),outputNeighborhood,0.470728
0.107752,1524,(27,22),,0.421937
0.107752,1525,(28,22),,0.397564
0.107752,1582,(27,23),,0.475362
0.107752,2252,(27,21),,0.369589
0.108419,395,(42,40),,0.032619
0.108419,729,(42,42),,0.076010
0.108419,2353,(41,41),,0.098876
0.108419,2354,(42,41),outputNeighborhood,0.070337
0.108419,2354,(42,41),,0.073086
0.108419,2356,(43,41),,0.061564
0.108679,231,(38,34),,0.106043
0.108679,617,(38,35),outputNeighborhood,0.099991
0.108679,617,(38,35),,0.100008
0.108679,1254,(37,35),,0.094263
0.108679,1613,(39,35),,0.100692
0.108679,2198,(38,36),,0.082004
0.109044,253,(28,2),,0.315833
0.109044,765,(30,2),,0.378418
0.109044,768,(29,3),,0.314366
0.109044,1171,(29,2),outputNeighborhood,0.275540
0.109044,1171,(29,2),,0.306493
0.109044,1511,(29,1),,0.258443
0.109528,961,(11,22),,0.512409
0.109528,1507,(12,22),outputNeighborhood,0.485184
0.109528,1507,(12,22),,0.457650
0.109528,1509,(13,22),,0.505273
0.109528,1563,(12,23),,0.476574
0.109528,2319,(12,21),,0.502777
0.109968,425,(14,26),,0.363280
0.109968,677,(13,25),,0.423047
0.109968,1680,(14,25),outputNeighborhood,0.401941
0.109968,1680,(14,25),,0.429618
0.109968,1681,(15,25),,0.383783
0.109968,2133,(14,24),,0.133245
0.110091,379,(21,14),,0.315702
0.110091,556,(22,14),outputNeighborhood,0.579657
0.110091,556,(22,14),,0.447551
0.110091,577,(22,15),,0.311949
0.110091,855,(22,13),,0.334429
0.110091,1047,(23,14),,0.214279
0.110717,490,(44,41),,0.090611
0.110717,974,(44,43),,0.193150
0.110717,2011,(43,42),,0.108326
0.110717,2395,(44,42),outputNeighborhood,0.067260
0.110717,2395,(44,42),,0.102404
0.110717,2397,(45,42),,0.049637
0.110729,173,(7,19),,0.492840
0.110729,513,(6,18),,0.533863
0.110729,779,(7,17),,0.534839
0.110729,929,(7,18),outputNeighborhood,0.531766
0.110729,929,(7,18),,0.531475
0.110729,1979,(8,18),,0.524960
0.110785,388,(46,26),outputNeighborhood,0.085716
0.110785,388,(46,26),,0.141959
0.110785,956,(46,25),,0.111911
0.110785,1751,(45,26),,0.119645
0.110785,1752,(47,26),,0.327699
0.110785,1803,(46,27),,0.069611
0.111132,275,(36,16),outputNeighborhood,0.274999
0.111132,275,(36,16),,0.271266
0.111132,276,(35,16),,0.219229
0.111132,313,(37,16),,0.279445
0.111132,625,(36,17),,0.257281
0.111132,719,(36,15),,0.278943
0.111221,629,(7,9),,0.583668
0.111221,641,(6,10),,0.581792
0.111221,708,(6,8),,0.579181
0.111221,1403,(5,9),,0.566542
0.111221,2160,(6,9),outputNeighborhood,0.582845
0.111221,2160,(6,9),,0.580376
0.111707,103,(40,21),,0.320626
0.111707,1057,(41,22),,0.263473
0.111707,1539,(39,22),,0.313195
0.111707,1541,(40,22),outputNeighborhood,0.318742
0.111707,1541,(40,22),,0.325239
0.111707,1589,(40,23),,0.312508
0.111864,875,(9,1),,0.482782
0.111864,904,(9,0),outputNeighborhood,0.470343
0.111864,904,(9,0),,0.469538
0.111864,1293,(8,0),,0.500300
0.111864,2188,(10,0),,0.437195
0.111972,1379,(23,24),,0.266765
0.111972,1627,(21,24),,0.483237
0.111972,1629,(22,24),outputNeighborhood,0.089182
0.111972,1629,(22,24),,0.251408
0.111972,1688,(22,25),,0.454593
0.111972,2067,(22,23),,0.317878
0.112043,1107,(11,33),,0.261920
0.112043,1886,(12,34),,0.311584
0.112043,2018,(12,32),,0.207241
0.112043,2062,(12,33),outputNeighborhood,0.263508
0.112043,2062,(12,33),,0.280009
0.112043,2065,(13,33),,0.277085
0.112697,695,(23,26),outputNeighborhood,0.597436
0.112697,695,(23,26),,0.530119
0.112697,951,(23,27),,0.543918
0.112697,1689,(23,25),,0.476189
0.112697,1731,(22,26),,0.435117
0.112697,1732,(24,26),,0.527380
0.114226,677,(13,25),,0.415229
0.114226,763,(13,23),,0.504291
0.114226,1617,(12,24),,0.443461
0.114226,1618,(13,24),outputNeighborhood,0.481825
0.114226,1618,(13,24),,0.489027
0.114226,2133,(14,24),,0.177137
0.115005,326,(24,15),,0.303356
0.115005,373,(24,17),,0.338725
0.115005,414,(24,16),outputNeighborhood,0.240569
0.115005,414,(24,16),,0.254675
0.115005,603,(23,16),,0.259053
